game_id,name,platform_id,year,genre_id,publisher_id,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14614,Race Driver 2006,20,2006,7,91,0.03,0,0,0,0.03
14615,Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna,5,2010,2,26,0,0,0.03,0,0.03
14616,Buffy the Vampire Slayer: Wrath of the Darkhul King,7,2003,1,515,0.02,0.01,0,0,0.03
14617,My Hero Academia: Battle for All,3,2016,1,352,0,0,0.03,0,0.03
14618,Nisekoi: Yomeiri!?,21,2014,2,282,0,0,0.03,0,0.03
14619,New Tokyo Legacy: Operation Babel,21,2015,8,8,0,0,0.03,0,0.03
14620,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,18,2011,4,541,0,0,0.03,0,0.03
14621,Rugby League Live 3,29,2015,1,528,0,0.03,0,0,0.03
14622,Triple Pack: Xbox Live Arcade Compilation,29,2011,4,328,0.03,0,0,0,0.03
14623,101-in-1 Sports Party Megamix,26,2010,11,376,0.02,0,0,0,0.03
14624,Roadsters,16,2000,7,518,0.02,0.01,0,0,0.03
14625,The Croods: Prehistoric Party!,27,2013,4,111,0.01,0.01,0,0,0.03
14626,Exist Archive: The Other Side of the Sky,19,2015,8,24,0,0,0.03,0,0.03
14627,DeathSmiles II,29,2010,9,83,0,0,0.03,0,0.03
14628,Romance of the Three Kingdoms II,3,2015,12,507,0,0,0.03,0,0.03
14629,Calcio Bit,7,2006,11,369,0,0,0.03,0,0.03
14630,Monsters vs. Aliens,14,2009,1,17,0.01,0.01,0,0,0.03
14631,Whiteout,30,2002,7,282,0.02,0.01,0,0,0.03
14632,Hyakumanton no Bara Bara,20,2010,12,465,0,0,0.03,0,0.03
14633,Galaxy Angel II: Zettairyouiki no Tobira,17,2006,12,80,0,0,0.03,0,0.03
14634,The Great Mystery Hidden Object Package 5,14,2015,2,443,0,0.03,0,0,0.03
14635,1000 Cooking Recipes from ELLE à table,5,2010,4,369,0,0.02,0,0,0.03
14636,Hajime no Ippo: The Fighting,7,2002,3,152,0,0,0.03,0,0.03
14637,Merv Griffin's Crosswords,5,2008,6,543,0.03,0,0,0,0.03
14638,Stellaris,14,2016,12,398,0,0.03,0,0,0.03
14639,Spectral Souls: Resurrection of the Ethereal Empires,20,2005,8,233,0.03,0,0,0,0.03
14640,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,20,2010,2,233,0,0,0.03,0,0.03
14641,Syberia II,30,2004,2,533,0.02,0.01,0,0,0.03
14642,PopCap Hits! Vol 2,29,2011,4,307,0,0.03,0,0,0.03
14643,Ao no Kanata no Four Rhythm,21,2016,2,541,0,0,0.03,0,0.03
14644,Motor Trend presents Lotus Challenge,30,2003,7,566,0.02,0.01,0,0,0.03
14645,Mystery Trackers: The Void,14,2011,6,163,0,0.02,0,0.01,0.03
14646,Trine 2,27,2012,5,56,0,0.03,0,0,0.03
14647,Bleach DS 4th: Flame Bringer,5,2009,1,453,0,0,0.03,0,0.03
14648,Pacific Liberator,26,2009,1,578,0.03,0,0,0,0.03
14649,Botanicula,14,2012,2,113,0,0.02,0,0,0.03
14650,Parfait,21,2015,2,512,0,0,0.03,0,0.03
14651,Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,5,2009,2,288,0,0,0.03,0,0.03
14652,The King of Fighters Portable '94~'98: Chapter of Orochi,20,2010,3,461,0,0,0.03,0,0.03
14653,Puzzle Challenge: Crosswords and More!,26,2009,6,102,0.03,0,0,0,0.03
14654,Nisenochigiri: Omoide no Saki e,20,2011,2,233,0,0,0.03,0,0.03
14655,Rugby League Live,29,2010,11,226,0,0.02,0,0,0.03
14656,Age of Conan: Rise of the Godslayer,14,2010,8,172,0,0.02,0,0,0.03
14657,Totally Spies! Totally Party,14,2008,4,533,0,0.02,0,0,0.03
14658,Battlefield Vietnam,14,2004,9,139,0,0.02,0,0,0.03
14659,In Cold Blood,16,2000,2,465,0.02,0.01,0,0,0.03
14660,Mega Minis Volume 2,20,2011,4,465,0,0.02,0,0.01,0.03
14661,Kamigami no Asobi,20,2013,2,80,0,0,0.03,0,0.03
14662,Fireblade,8,2002,1,330,0.02,0.01,0,0,0.03
14663,Kong: King of Atlantis,7,2005,1,515,0.02,0.01,0,0,0.03
14664,Kidou Senshi V Gundam,24,1994,1,352,0,0,0.03,0,0.03
14665,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,5,2005,1,282,0,0,0.03,0,0.03
14666,The Settlers II 10th Anniversary,14,2006,1,533,0,0.02,0,0,0.03
14667,Wrestle Angels: Survivor 2,17,2008,3,529,0,0,0.03,0,0.03
14668,Onechanbara Z Kagura,29,2012,1,111,0,0,0.03,0,0.03
14669,Ride,14,2015,7,333,0,0.03,0,0,0.03
14670,The King of Fighters 02/03,30,2005,3,461,0.02,0.01,0,0,0.03
14671,ESPN Winter X Games: Snowboarding 2002,30,2002,11,282,0.02,0.01,0,0,0.03
14672,Betty Boop's Double Shift,5,2007,6,577,0.03,0,0,0,0.03
14673,Warhammer: Mark of Chaos,14,2006,12,119,0,0.02,0,0,0.03
14674,Tsuku Monogatari,20,2011,2,175,0,0,0.03,0,0.03
14675,Vitamin Z,17,2009,2,111,0,0,0.03,0,0.03
14676,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,20,2011,2,26,0,0,0.03,0,0.03
14677,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,20,2010,2,573,0,0,0.03,0,0.03
14678,Harukanaru Toki no Naka de 5: Kazahanaki,20,2012,8,15,0,0,0.03,0,0.03
14679,Tom and Jerry in War of the Whiskers,30,N/A,3,541,0.02,0.01,0,0,0.03
14680,Nobunaga no Yabou DS 2,5,2008,12,507,0,0,0.03,0,0.03
14681,The IdolM@ster: Gravure For You! Vol. 6,18,2012,1,352,0,0,0.03,0,0.03
14682,Schlag den Raab,14,2010,4,352,0,0.02,0,0.01,0.03
14683,Ghostbusters (2016),19,2016,1,17,0.02,0,0,0.01,0.03
14684,Secrets of the Titanic,5,2012,1,59,0,0.02,0,0,0.03
14685,Metal Saga: Hagane no Kisetsu,5,2006,8,484,0,0,0.03,0,0.03
14686,Animaniacs: The Great Edgar Hunt,8,2005,5,236,0.02,0.01,0,0,0.03
14687,Safari Adventures: Africa,5,2008,2,361,0.03,0,0,0,0.03
14688,Harukanaru Toki no Naka de 6,21,2015,1,507,0,0,0.03,0,0.03
14689,Dream Club Zero Portable,21,2011,10,111,0,0,0.03,0,0.03
14690,Samurai Warriors 2,18,2013,1,507,0,0,0.03,0,0.03
14691,Cossacks: European Wars,14,2001,12,483,0,0.02,0,0,0.03
14692,The Island of Dr. Frankenstein,26,2009,2,482,0.03,0,0,0,0.03
14693,TV Total Events,26,2011,4,9,0,0.02,0,0,0.03
14694,Battle Arena Toshinden URA,22,1995,3,453,0,0,0.03,0,0.03
14695,Darius Burst: Chronicle Saviours,21,2016,1,268,0,0,0.03,0,0.03
14696,Biohazard: Revival Selection,29,2011,1,82,0,0,0.03,0,0.03
14697,Labyrinth Cross Blood: Infinity,21,2013,8,109,0,0,0.03,0,0.03
14698,Prince of Persia (2008),14,2008,1,533,0,0.02,0,0,0.03
14699,Super Duper Sumos,7,N/A,1,541,0.02,0.01,0,0,0.03
14700,HotBrain,20,2007,6,330,0.02,0,0,0,0.03
14701,UK Truck Simulator,14,2010,10,351,0,0.03,0,0,0.03
14702,Gudetama: Hanjuku de Tanomuwa,3,2015,1,442,0,0,0.03,0,0.03
14703,MechAssault: Phantom War,5,2006,10,300,0.03,0,0,0,0.03
14704,Magicka,14,2011,8,398,0,0.02,0,0.01,0.03
14705,Star Trek: The Game,14,2013,1,352,0,0.02,0,0,0.03
14706,Moto Racer DS,5,2008,7,375,0,0.02,0,0,0.03
14707,The Last Guy,18,2009,1,465,0,0,0.03,0,0.03
14708,Disney Sports Soccer,7,2002,11,282,0.02,0.01,0,0,0.03
14709,Akane Iro ni Somaru Saka Parallel,17,2008,2,199,0,0,0.03,0,0.03
14710,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,20,2011,2,26,0,0,0.03,0,0.03
14711,Monster Hunter Frontier Online: Forward 1,29,2011,8,82,0,0,0.03,0,0.03
14712,X3: Terran Conflict,14,2008,10,119,0,0.02,0,0.01,0.03
14713,Timeshock! Pro Pinball,16,1998,4,143,0.02,0.01,0,0,0.03
14714,Max Payne,7,2003,9,499,0.02,0.01,0,0,0.03
14715,D1 Professional Drift Grand Prix Series,17,2005,7,574,0.01,0.01,0,0,0.03
14716,Starry ? Sky: In Winter,20,2011,4,47,0,0,0.03,0,0.03
14717,Little Bears,5,2009,10,444,0.03,0,0,0,0.03
14718,Rush Hour,16,1997,4,423,0.02,0.01,0,0,0.03
14719,Pro Cast Sports Fishing,30,2003,11,82,0.02,0.01,0,0,0.03
14720,Gintama: Banji Oku Chuubu!,26,2007,1,352,0,0,0.03,0,0.03
14721,Aegis of Earth: Protonovus Assault,18,2016,1,420,0.01,0.01,0,0,0.03
14722,Saka Agari Hurricane Portable,20,2011,2,26,0,0,0.03,0,0.03
14723,Negima!? Dream Tactic Yumemiru Otome Princess,17,2007,12,282,0,0,0.03,0,0.03
14724,King Arthur II,14,2011,12,398,0,0.02,0,0,0.03
14725,Max Payne 2: The Fall of Max Payne,14,2003,9,499,0,0.02,0,0,0.03
14726,Dakar 2: The World's Ultimate Rally,8,2003,7,13,0.02,0.01,0,0,0.03
14727,NBA 2K7,30,2006,11,499,0.02,0.01,0,0,0.03
14728,Auto Modellista,8,2003,7,82,0.02,0.01,0,0,0.03
14729,Jewel Match 2,5,2012,6,135,0,0.02,0,0,0.03
14730,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",20,2011,4,233,0,0,0.03,0,0.03
14731,MySims,14,2008,10,139,0,0.02,0,0,0.03
14732,Guild Wars: Nightfall,14,2006,8,357,0,0.02,0,0.01,0.03
14733,Greg Hastings' Tournament Paintball Max'd,7,2006,9,17,0.02,0.01,0,0,0.03
14734,Dave Mirra Freestyle BMX 3,7,2002,11,13,0.02,0.01,0,0,0.03
14735,My Animal Centre,26,2009,10,119,0,0.02,0,0,0.03
14736,Eco Creatures: Save The Forest,5,2007,2,440,0.03,0,0,0,0.03
14737,Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,5,2009,2,103,0,0,0.03,0,0.03
14738,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,5,2011,1,352,0,0,0.03,0,0.03
14739,Dragon Tamer: Sound Spirit,5,2007,8,352,0,0,0.03,0,0.03
14740,Frogger: Ancient Shadow,30,2005,5,282,0.02,0.01,0,0,0.03
14741,Pro Evolution Soccer 2017,31,2016,11,282,0,0.02,0,0,0.03
14742,La Pucelle: Ragnarok,20,2009,8,372,0,0,0.03,0,0.03
14743,Kiniro no Corda 2 f Encore,20,2009,8,507,0,0,0.03,0,0.03
14744,Darius II,22,1995,9,496,0,0,0.03,0,0.03
14745,Jewel Quest 5: The Sleepless Star,5,2012,1,290,0,0.02,0,0,0.03
14746,RollerCoaster Tycoon 2: Triple Thrill Pack,14,2003,12,54,0,0.02,0,0.01,0.03
14747,Bleach: Soul Carnival 2,20,2009,3,465,0,0,0.03,0,0.03
14748,ParaParaParadise,17,2001,4,282,0,0,0.03,0,0.03
14749,Tiger & Bunny: On-Air Jack!,20,2012,1,352,0,0,0.03,0,0.03
14750,Pro Evolution Soccer 2012,3,2011,1,282,0.02,0,0,0,0.03
14751,Eureka Seven AO: Jungfrau no Hanabanatachi,18,2012,1,352,0,0,0.03,0,0.03
14752,Warship Gunner 2,17,2006,10,507,0.01,0.01,0,0,0.03
14753,Gotcha Force,8,2003,9,82,0.01,0,0.01,0,0.03
14754,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,17,2007,3,62,0,0,0.03,0,0.03
14755,Star Wars The Clone Wars: Republic Heroes,14,2009,1,296,0,0.02,0,0,0.03
14756,CID The Dummy,20,2009,5,388,0.02,0,0,0,0.03
14757,Xblaze: Lost Memories,21,2015,2,36,0.02,0,0,0.01,0.03
14758,DiRT Rally,14,2016,7,91,0,0.03,0,0,0.03
14759,The Perfect Golf,16,1995,11,454,0,0,0.03,0,0.03
14760,Let's Sing 2016,19,2015,1,176,0.02,0,0,0.01,0.03
14761,Wrestle Kingdom,17,2006,3,574,0,0,0.03,0,0.03
14762,Demon Driver: Time to Burn Rubber!,7,2003,7,236,0.02,0.01,0,0,0.03
14763,The Golf Club,31,2014,11,541,0.02,0,0,0,0.03
14764,Bigfoot King of Crush,26,2011,7,578,0.02,0,0,0,0.03
14765,Mojo!,30,2003,6,129,0.02,0.01,0,0,0.03
14766,Infinite Stratos 2: Ignition Hearts,18,2014,2,8,0,0,0.03,0,0.03
14767,Cabela's Big Game Hunter: Pro Hunts,29,2014,9,17,0.02,0,0,0,0.03
14768,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,17,2006,2,282,0,0,0.03,0,0.03
14769,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3,2013,3,36,0,0,0.03,0,0.03
14770,The Sims 2: Bon Voyage,14,2007,10,139,0.01,0.01,0,0,0.03
14771,Buffy the Vampire Slayer: Chaos Bleeds,8,2003,1,556,0.02,0.01,0,0,0.03
14772,Clannad,29,2008,2,422,0,0,0.03,0,0.03
14773,Brothers Conflict: Passion Pink,20,2012,1,233,0,0,0.03,0,0.03
14774,Kuryuu Youma Gakuenki Recharge,17,2006,2,56,0,0,0.03,0,0.03
14775,My Frogger: Toy Trials,5,2006,1,282,0.02,0,0,0,0.03
14776,Jet Grind Radio,7,2003,1,453,0.02,0.01,0,0,0.03
14777,Farm Frenzy 3,5,2011,12,541,0,0.02,0,0,0.03
14778,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,5,2009,1,445,0,0,0.03,0,0.03
14779,3DS Classic Collection,3,2016,4,453,0.02,0,0,0,0.03
14780,Baldur's Gate: Dark Alliance,7,2004,8,120,0.02,0.01,0,0,0.03
14781,GRID Autosport,14,2014,7,91,0,0.02,0,0,0.03
14782,The Adventures of Lomax,16,1996,5,423,0.01,0.01,0,0,0.03
14783,Neverwinter Nights Diamond,14,2004,8,54,0,0.02,0,0,0.03
14784,Divinity II: Flames of Vengeance,14,2010,8,132,0,0.02,0,0.01,0.03
14785,Under the Skin,17,2004,1,82,0.01,0.01,0,0,0.03
14786,Battlefield 2142,14,2006,9,139,0,0.02,0,0,0.03
14787,Kabu Trader Shun,5,2007,1,82,0,0,0.03,0,0.03
14788,Air Conflicts: Secret Wars,14,2011,10,69,0,0.02,0,0.01,0.03
14789,Poy Poy,16,1997,1,282,0.01,0.01,0,0,0.03
14790,Hermie Hopperhead: Scrap Panic,16,1995,5,465,0,0,0.02,0,0.03
14791,Lost Planet 2,14,2010,9,82,0,0.02,0,0.01,0.03
14792,NHL 07,30,2006,11,139,0.02,0.01,0,0,0.03
14793,DrumMania 7th Mix,17,2001,10,282,0,0,0.03,0,0.03
14794,Runabout 3: Neo Age,17,2002,7,61,0,0,0.03,0,0.03
14795,AMNESIA World,21,2014,2,233,0,0,0.03,0,0.03
14796,Captain Morgane and the Golden Turtle,18,2012,2,436,0,0.02,0,0.01,0.03
14797,Bully: Scholarship Edition,14,2008,1,499,0,0.02,0,0,0.03
14798,My Ballet Studio,26,2009,10,7,0.02,0,0,0,0.03
14799,Guild Wars,14,2005,8,357,0.02,0,0,0,0.03
14800,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,20,2010,2,422,0,0,0.03,0,0.03
14801,Archer Maclean Presents: Pool Paradise,8,2004,11,236,0.02,0.01,0,0,0.03
14802,Sengoku Efuda Yuugi: Hototogisu Tairan,20,2010,12,257,0,0,0.03,0,0.03
14803,Battlezone,20,2006,9,54,0.02,0,0,0,0.03
14804,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,5,2007,11,305,0,0,0.03,0,0.03
14805,Medal of Honor: Vanguard,17,2007,9,139,0,0,0.03,0,0.03
14806,Touch Shot! Love Application,18,2012,2,98,0,0,0.03,0,0.03
14807,Nanotek Warrior,16,1997,9,553,0.01,0.01,0,0,0.03
14808,Galileo,5,2008,2,111,0,0,0.03,0,0.03
14809,Cake Mania: Baker's Challenge,17,2008,6,121,0.01,0.01,0,0,0.03
14810,Captain Tsubasa J: The Way to World Youth,24,1995,11,352,0,0,0.03,0,0.03
14811,Super Monkey Ball Adventure,17,2006,5,453,0.01,0.01,0,0,0.03
14812,Alien Breed Trilogy,29,2011,9,307,0,0.02,0,0,0.03
14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,21,2015,10,175,0,0,0.03,0,0.03
14814,Sengoku Basara: Sanada Yukimura-Den,19,2016,1,82,0,0,0.03,0,0.03
14815,CID The Dummy,26,2009,5,388,0.02,0,0,0,0.03
14816,Kisuato,21,2015,2,512,0,0,0.03,0,0.03
14817,Madden NFL 07,7,2006,11,139,0.02,0.01,0,0,0.03
14818,Renegade Racers,16,1999,7,251,0.01,0.01,0,0,0.03
14819,The Legend of Korra (3DS),3,2014,12,17,0.02,0,0,0,0.03
14820,AniMates!,5,2007,10,289,0.02,0,0,0,0.03
14821,Monster High 13 Wishes,27,2013,1,293,0.02,0,0,0,0.03
14822,Franklin the Turtle,7,2005,4,182,0.02,0.01,0,0,0.03
14823,Steins;Gate 0,18,2015,2,8,0,0,0.03,0,0.03
14824,Catan,5,2009,12,86,0,0.02,0,0,0.03
14825,Backyard NFL Football,26,2007,11,54,0.02,0,0,0,0.03
14826,Captain Morgane and the Golden Turtle,14,2012,2,436,0,0.02,0,0,0.03
14827,Gauntlet / Rampart,7,2005,4,577,0.02,0.01,0,0,0.03
14828,Age of Empires III: Gold Edition,14,2007,12,328,0,0.02,0,0.01,0.03
14829,Let's Play Ballerina,26,2010,11,119,0.02,0,0,0,0.03
14830,Disney Planes Fire & Rescue,27,2014,1,126,0.01,0.01,0,0,0.03
14831,Dream Girl Premier,3,2015,4,26,0,0,0.03,0,0.03
14832,River King: Wonderful Journey,17,2005,11,7,0.01,0.01,0,0,0.03
14833,Senran Kagura: Bon Appétit!,21,2014,4,303,0,0,0.03,0,0.03
14834,Ducati Moto,5,2008,7,552,0.02,0,0,0,0.03
14835,Justice League Heroes: The Flash,7,2006,1,138,0.02,0.01,0,0,0.03
14836,Pop Cutie! Street Fashion Simulation (JP sales),5,2008,10,507,0,0,0.03,0,0.03
14837,The Peanuts Movie: Snoopy's Grand Adventure,19,2015,1,17,0,0.02,0,0,0.03
14838,Kawasaki Snowmobiles,26,2008,7,323,0.02,0,0,0,0.03
14839,Dungeon Siege II,14,2005,8,328,0,0.02,0,0,0.03
14840,Bae Yong-joon to Manabu Kankokugo DS,5,2009,4,111,0,0,0.03,0,0.03
14841,World War II Combat: Road To Berlin,30,2006,9,207,0.02,0.01,0,0,0.03
14842,Metal Saga,17,2005,8,484,0.01,0.01,0,0,0.03
14843,Imagine: Sweet 16,5,2010,10,533,0.02,0,0,0,0.03
14844,SWAT 4,14,2005,9,556,0,0.02,0,0,0.03
14845,Last Escort 2: Shinya no Amai Toge,17,2008,2,111,0,0,0.03,0,0.03
14846,Pop'n Music 13 Carnival,17,2006,10,282,0,0,0.03,0,0.03
14847,Magicka Collection,14,2011,2,541,0,0.02,0,0,0.03
14848,Bookworm,7,2004,6,541,0.02,0.01,0,0,0.03
14849,Tokushu Houdoubu,21,2012,2,372,0,0,0.03,0,0.03
14850,Terraria,27,2016,1,7,0,0.02,0,0,0.03
14851,My DoItAll,5,2009,4,522,0.02,0,0,0,0.03
14852,Legacy of Ys: Books I & II,5,N/A,8,541,0.02,0,0,0,0.03
14853,Shakugan no Shana,17,2006,2,317,0,0,0.03,0,0.03
14854,Monster Mayhem: Build and Battle,26,2009,10,579,0.02,0,0,0,0.03
14855,I Heart Geeks,5,2011,6,86,0.02,0,0,0,0.03
14856,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,5,2008,1,471,0,0,0.03,0,0.03
14857,The Lord of the Rings: Conquest,14,2009,1,139,0,0.02,0,0,0.03
14858,The King of Fighters: Maximum Impact - Maniax,30,N/A,3,541,0.02,0.01,0,0,0.03
14859,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,20,2011,2,233,0,0,0.03,0,0.03
14860,Little Busters! Converted Edition,21,2012,1,422,0,0,0.03,0,0.03
14861,Hankou Shashin,22,1996,2,243,0,0,0.03,0,0.03
14862,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,21,2015,8,233,0,0.01,0.01,0,0.03
14863,Marker Man Adventures,5,2009,5,300,0.02,0,0,0,0.03
14864,Capcom Digital Collection,29,2012,1,82,0.02,0.01,0,0,0.03
14865,Pro Yakyuu Family Stadium,26,2008,11,352,0,0,0.03,0,0.03
14866,Open Season,17,2006,5,533,0.01,0.01,0,0,0.03
14867,Monster Hunter Frontier Online: Forward 2,29,2011,8,82,0,0,0.03,0,0.03
14868,Moyashimon DS,5,2009,1,498,0,0,0.03,0,0.03
14869,A Ressha de Gyoukou 2001,17,2001,10,40,0,0,0.03,0,0.03
14870,Diabolik Lovers: Lunatic Parade,21,2016,2,233,0,0,0.03,0,0.03
14871,Let's Dance with Mel B,26,2011,11,70,0,0.02,0,0,0.03
14872,Battlestations: Pacific,14,2009,12,138,0,0.02,0,0,0.03
14873,Neverwinter Nights 2,14,2006,8,54,0,0.02,0,0,0.03
14874,Starry ? Sky: In Autumn,20,2010,4,47,0,0,0.03,0,0.03
14875,Battlefield 1942,14,2002,9,139,0.01,0.01,0,0,0.03
14876,Back to the Future: The Game,29,2015,2,509,0.02,0.01,0,0,0.03
14877,Pitball,16,1996,11,517,0.01,0.01,0,0,0.03
14878,X-Men Origins: Wolverine - Uncaged Edition,14,2009,1,17,0.02,0,0,0,0.03
14879,Combat Wings: The Great Battles of WWII,26,N/A,10,88,0.02,0,0,0,0.03
14880,D.C. III: Da Capo III,20,2013,2,268,0,0,0.03,0,0.03
14881,Judge Dredd: Dredd Vs Death,17,2003,9,61,0.01,0.01,0,0,0.03
14882,Ocean Commander,26,2009,10,542,0.02,0,0,0,0.03
14883,Drome Racers,7,2003,7,515,0.02,0.01,0,0,0.03
14884,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,20,2012,2,233,0,0,0.03,0,0.03
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,19,2015,4,352,0,0,0.03,0,0.03
14886,Tank Beat,5,2006,12,329,0.01,0.01,0,0,0.03
14887,LEGO Pirates of the Caribbean: The Video Game,14,2011,1,126,0.02,0,0,0,0.03
14888,Turbo: Super Stunt Squad,27,2013,11,111,0,0.02,0,0,0.03
14889,Jurassic Park: Operation Genesis,14,2003,10,556,0,0.02,0,0,0.03
14890,The Peanuts Movie: Snoopy's Grand Adventure,29,2015,1,17,0,0.02,0,0,0.03
14891,Tenkaichi * Sengoku Lovers,5,2010,2,442,0,0,0.03,0,0.03
14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,18,2013,4,396,0,0,0.03,0,0.03
14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,17,2007,4,453,0,0,0.03,0,0.03
14894,Bode Miller Alpine Skiing,17,2006,11,542,0.01,0.01,0,0,0.03
14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,7,2006,8,305,0,0,0.02,0,0.03
14896,R-Type Delta,16,1998,9,257,0.01,0.01,0,0,0.03
14897,Angelique: Maren no Rokukishi,20,2011,2,233,0,0,0.03,0,0.03
14898,Soul Eater: Battle Resonance,20,2009,1,352,0,0,0.03,0,0.03
14899,Psycho-Pass: Mandatory Happiness,19,2016,2,372,0.02,0,0,0,0.03
14900,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,5,2008,4,111,0,0,0.03,0,0.03
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,24,1994,1,62,0,0,0.03,0,0.03
14902,Napoleon Dynamite: The Game,5,2007,6,102,0.02,0,0,0,0.03
14903,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,5,2008,10,80,0,0,0.03,0,0.03
14904,Rock 'N' Roll Adventures,26,2007,5,417,0.02,0,0,0,0.03
14905,War Gods,16,1996,3,209,0.01,0.01,0,0,0.03
14906,Evangelion: Jo,17,2009,1,352,0,0,0.03,0,0.03
14907,Doki Oki,16,1995,2,62,0,0,0.02,0,0.03
14908,Gakuen Alice: WakuWaku * Happy Friends,5,2007,2,277,0,0,0.03,0,0.03
14909,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,21,2012,2,87,0,0,0.03,0,0.03
14910,Konohana 2: Todoke Kanai Requiem,17,2002,2,484,0,0,0.03,0,0.03
14911,Derby Time 2006,20,2006,11,465,0,0,0.03,0,0.03
14912,Yuusha Shisu.,21,2016,8,372,0,0,0.02,0,0.02
14913,Monster Mayhem: Build and Battle,5,2009,10,579,0.02,0,0,0,0.02
14914,Senjou no Waltz,21,2014,2,233,0,0,0.02,0,0.02
14915,Chuck E. Cheese's Sports Games,26,2011,11,536,0.02,0,0,0,0.02
14916,Ghostbusters (2016),31,2016,1,17,0.02,0,0,0,0.02
14917,Stronghold 2 Deluxe,14,2005,12,499,0,0.02,0,0,0.02
14918,MAPLUS: Portable Navi 3,20,2009,4,137,0,0,0.02,0,0.02
14919,DEATH NOTE: L o Tsugu Mono,5,2007,2,282,0,0,0.02,0,0.02
14920,ZooCube,8,2002,6,13,0.02,0,0,0,0.02
14921,Puppet Show 3: Lost Town,14,2011,6,163,0,0.02,0,0,0.02
14922,Star Wars: Empire at War - Forces of Corruption,14,2006,12,296,0,0.02,0,0,0.02
14923,Spy Hunter / Super Sprint,7,2005,7,577,0.02,0.01,0,0,0.02
14924,Otometeki Koi Kakumei * Love Revo! Portable,20,2010,2,233,0,0,0.02,0,0.02
14925,Clover no Kuni no Alice: Wonderful Wonder World,17,2010,2,422,0,0,0.02,0,0.02
14926,Room Zoom: Race for Impact,30,2004,7,262,0.02,0.01,0,0,0.02
14927,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,21,2013,2,8,0,0,0.02,0,0.02
14928,Tube Slider,8,N/A,7,541,0.02,0,0,0,0.02
14929,Ghost Pirates of Vooju Island,14,2009,2,132,0,0.02,0,0,0.02
14930,America Oudan Ultra-Quiz,22,1995,4,549,0,0,0.02,0,0.02
14931,DoDonPachi Dai-Oujou: Black Label Extra,29,2009,9,8,0,0,0.02,0,0.02
14932,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,5,2009,4,412,0,0.02,0,0,0.02
14933,ParaWorld,14,2006,12,119,0,0.02,0,0,0.02
14934,Tropico Reloaded,14,2009,12,271,0,0.02,0,0,0.02
14935,Shinseiki Evangelion: Battle Orchestra,17,2007,3,80,0,0,0.02,0,0.02
14936,Pharaoh,14,1998,12,556,0,0.02,0,0,0.02
14937,Vampire Mansion: Linda Hyde,5,2011,2,541,0,0.02,0,0,0.02
14938,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,5,2008,1,352,0,0,0.02,0,0.02
14939,Battlefield 2: Modern Combat(JP sales),17,2005,9,139,0,0,0.02,0,0.02
14940,The Idolmaster: Gravure For You! Vol.7,18,2012,1,352,0,0,0.02,0,0.02
14941,Stake: Fortune Fighters,30,2003,3,323,0.02,0.01,0,0,0.02
14942,Serious Sam Advance,7,2004,9,198,0.02,0.01,0,0,0.02
14943,The Settlers: Rise of an Empire,14,2007,12,533,0.01,0.01,0,0,0.02
